record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
30599,4,30,2000,17,OT,F,19.0,29.0
24047,6,13,1996,17,PF,M,15.0,9.0
22571,8,26,1995,21,PP,F,23.0,20.0
20881,5,23,1993,9,DM,M,36.0,29.0
22908,10,28,1995,17,PF,M,14.0,9.0
11145,12,7,1985,24,RM,M,18.0,8.0
34355,6,16,2002,8,DO,M,37.0,51.0
23900,5,23,1996,19,PP,F,23.0,20.0
4421,5,4,1981,15,DM,F,35.0,38.0
20983,7,14,1993,18,PP,F,22.0,15.0
28920,12,22,1998,1,DO,M,34.0,57.0
26203,6,11,1997,15,PM,F,19.0,16.0
27496,2,1,1998,3,PB,F,26.0,37.0
35179,11,10,2002,15,PB,F,25.0,22.0
5664,3,30,1982,5,DM,M,38.0,48.0
11082,11,17,1985,8,DM,F,37.0,40.0
13634,10,25,1987,8,DM,M,36.0,47.0
24568,10,12,1996,1,PP,M,22.0,18.0
4380,5,3,1981,24,DM,F,36.0,31.0
6917,10,24,1982,4,DS,F,48.0,111.0
26700,7,30,1997,15,PF,F,15.0,10.0
33877,4,17,2002,4,PB,M,29.0,48.0
10126,3,17,1985,11,OL,M,20.0,24.0
26893,9,28,1997,3,PB,F,26.0,35.0
7225,1,12,1983,12,DM,M,38.0,42.0
18631,4,21,1991,1,DO,M,35.0,39.0
14878,9,11,1988,17,NL,F,34.0,148.0
15609,2,5,1989,8,DM,M,36.0,47.0
25112,2,9,1997,10,RM,M,17.0,9.0
30874,6,4,2000,8,PB,F,25.0,32.0
13963,1,24,1988,2,PE,M,19.0,22.0
24235,7,21,1996,15,PF,M,17.0,10.0
15232,12,14,1988,11,PE,M,20.0,22.0
32262,7,22,2001,3,PB,F,27.0,27.0
29079,1,16,1999,22,OT,M,20.0,27.0
1800,5,29,1979,9,DS,F,49.0,136.0
2510,2,25,1980,13,DM,M,34.0,42.0
17185,2,25,1990,4,DM,F,35.0,40.0
24815,12,18,1996,20,PF,F,15.0,8.0
6530,9,18,1982,12,DM,F,37.0,42.0
10739,9,21,1985,18,DM,M,38.0,54.0
18721,5,14,1991,3,PF,F,16.0,9.0
19765,3,7,1992,3,RM,F,16.0,10.0
19361,11,15,1991,16,RM,M,17.0,9.0
3335,10,11,1980,24,OT,M,21.0,20.0
28352,8,22,1998,17,DM,F,35.0,37.0
31860,3,24,2001,2,DM,M,37.0,47.0
5495,2,24,1982,1,OL,M,22.0,46.0
6112,6,29,1982,13,DM,M,37.0,46.0
25721,5,10,1997,12,OT,M,20.0,28.0
15005,10,9,1988,7,PE,M,19.0,19.0
10306,4,21,1985,3,PM,M,19.0,21.0
4691,7,30,1981,5,DM,F,33.0,41.0
81,8,19,1977,4,PF,F,14.0,8.0
5650,3,30,1982,3,PF,F,16.0,8.0
30071,12,5,1999,12,PP,M,20.0,14.0
26390,7,9,1997,21,PB,M,27.0,30.0
19845,3,8,1992,10,RM,F,15.0,9.0
35127,11,10,2002,6,PB,M,27.0,46.0
28918,11,22,1998,16,PM,F,20.0,24.0
7798,5,14,1983,12,PP,F,22.0,17.0
25052,2,9,1997,11,DO,M,34.0,57.0
12209,1,31,1987,14,OL,M,19.0,39.0
2048,9,23,1979,13,OT,M,20.0,21.0
12352,3,1,1987,12,DO,M,36.0,57.0
26259,7,9,1997,2,DM,M,36.0,44.0
31134,7,22,2000,17,DM,F,34.0,42.0
27174,11,22,1997,7,RM,M,18.0,9.0
23676,4,14,1996,2,PP,F,23.0,20.0
26041,6,10,1997,17,PP,F,20.0,22.0
8592,11,12,1983,12,DO,F,34.0,47.0
30130,12,6,1999,11,PP,F,21.0,17.0
33511,2,10,2002,6,NL,F,33.0,180.0
8757,12,9,1983,1,DM,M,36.0,40.0
26028,6,9,1997,2,NL,M,34.0,193.0
11288,3,9,1986,9,DM,M,37.0,42.0
6853,10,24,1982,18,DM,M,34.0,40.0
1953,7,26,1979,15,PP,F,21.0,11.0
1938,7,25,1979,18,DO,F,34.0,42.0
17191,2,25,1990,10,RF,F,18.0,14.0
9811,1,19,1985,18,OL,M,20.0,19.0
29315,3,14,1999,12,DM,F,36.0,45.0
25593,4,13,1997,9,DM,F,34.0,31.0
4726,7,31,1981,20,DM,M,37.0,41.0
15732,3,13,1989,20,RF,F,17.0,14.0
19722,2,7,1992,17,DM,F,36.0,37.0
4684,7,8,1981,9,DM,M,37.0,47.0
15210,12,13,1988,21,RM,F,17.0,15.0
9503,8,26,1984,11,DM,M,36.0,40.0
6681,10,23,1982,17,DM,M,38.0,51.0
16388,7,30,1989,3,PP,F,23.0,18.0
28467,8,23,1998,14,DM,F,35.0,40.0
2213,11,18,1979,12,DM,M,36.0,44.0
15081,11,5,1988,6,PE,M,20.0,17.0
3511,11,9,1980,12,NL,F,31.0,193.0
5888,5,21,1982,18,PM,F,22.0,24.0
21510,4,10,1994,2,PP,M,22.0,18.0
31253,8,25,2000,21,PB,F,26.0,30.0
34810,10,5,2002,19,PE,F,22.0,25.0
34538,7,14,2002,3,OT,F,21.0,28.0
4650,7,8,1981,14,DO,F,34.0,33.0
28061,6,27,1998,17,DM,F,36.0,33.0
4619,7,7,1981,1,DS,M,52.0,144.0
34659,7,14,2002,15,PB,F,25.0,23.0
3136,7,21,1980,8,DS,M,53.0,135.0
20091,7,3,1992,19,PP,M,21.0,15.0
20728,3,17,1993,2,OT,M,17.0,26.0
34679,9,8,2002,19,PP,M,22.0,18.0
28759,10,25,1998,8,OT,M,20.0,24.0
30929,7,1,2000,12,OT,F,21.0,29.0
13831,11,22,1987,2,PE,F,21.0,27.0
32387,8,25,2001,2,PP,M,22.0,18.0
22631,8,27,1995,11,OL,M,21.0,27.0
8610,11,12,1983,23,RM,F,16.0,11.0
16809,12,5,1989,13,RF,F,18.0,14.0
12227,1,31,1987,17,NL,M,32.0,202.0
9184,5,13,1984,9,DO,M,37.0,55.0
18815,7,12,1991,22,PP,M,22.0,12.0
1795,5,29,1979,17,DS,F,47.0,119.0
18538,3,14,1991,11,DM,M,36.0,45.0
30021,11,7,1999,9,PP,M,22.0,18.0
20682,2,26,1993,6,RM,M,16.0,10.0
10754,9,21,1985,12,DM,F,35.0,40.0
34316,6,16,2002,6,PB,F,26.0,28.0
8137,7,17,1983,9,DO,M,34.0,53.0
6824,10,24,1982,2,DM,M,37.0,43.0
27736,3,29,1998,17,PP,M,21.0,22.0
28329,8,22,1998,2,PP,M,21.0,11.0
6690,10,23,1982,13,DM,M,37.0,42.0
20043,5,30,1992,7,RM,F,16.0,17.0
33633,3,13,2002,21,PB,F,26.0,31.0
34068,5,16,2002,3,DM,M,37.0,48.0
35466,12,29,2002,21,PB,F,25.0,27.0
4445,5,4,1981,14,DM,F,36.0,41.0
18069,12,15,1990,12,DO,F,36.0,47.0
23733,4,15,1996,13,PM,M,20.0,21.0
25670,4,13,1997,4,DM,M,35.0,50.0
5523,3,29,1982,2,DS,M,49.0,94.0
16504,10,7,1989,9,DM,M,37.0,55.0
27132,11,22,1997,23,PM,M,22.0,26.0
8670,11,13,1983,2,OT,F,19.0,25.0
24574,10,12,1996,17,DM,M,36.0,48.0
29263,2,21,1999,9,DM,F,38.0,45.0
31519,11,25,2000,2,OT,M,20.0,26.0
18266,1,12,1991,4,DM,M,37.0,42.0
31426,9,30,2000,20,NL,F,33.0,184.0
24976,2,8,1997,17,DM,M,36.0,50.0
29220,2,20,1999,21,PB,M,27.0,29.0
2148,11,17,1979,3,PE,M,19.0,17.0
34134,5,16,2002,8,DO,F,35.0,47.0
10548,7,23,1985,20,DM,M,34.0,37.0
21158,10,15,1993,1,DM,F,35.0,41.0
12629,4,25,1987,14,DM,M,35.0,49.0
26175,6,11,1997,13,PB,F,26.0,19.0
30656,5,1,2000,6,PP,F,24.0,17.0
34128,5,16,2002,8,PP,M,22.0,20.0
20973,7,14,1993,12,OL,F,21.0,26.0
21373,2,3,1994,5,OL,M,20.0,19.0
19493,12,8,1991,3,RM,M,15.0,11.0
4727,7,31,1981,22,DS,M,48.0,125.0
8749,12,9,1983,4,DM,F,34.0,34.0
15996,5,9,1989,20,PE,M,20.0,15.0
16638,11,4,1989,24,RM,F,17.0,11.0
21783,9,7,1994,16,RM,F,17.0,13.0
9798,1,19,1985,6,DM,F,36.0,38.0
15564,2,4,1989,19,RM,F,17.0,12.0
12341,3,1,1987,14,DM,F,36.0,46.0
24123,6,14,1996,3,PF,M,16.0,7.0
260,10,16,1977,22,DM,F,36.0,36.0
30741,6,3,2000,2,NL,F,33.0,158.0
14900,9,12,1988,11,PP,F,22.0,16.0
18839,7,12,1991,2,OT,F,21.0,21.0
28004,5,29,1998,13,OT,F,20.0,28.0
15023,10,9,1988,9,DM,M,36.0,44.0
17660,7,21,1990,21,RM,M,15.0,9.0
30416,2,6,2000,15,PP,F,19.0,14.0
31469,10,1,2000,9,DM,F,35.0,41.0
18696,5,14,1991,14,DM,M,36.0,49.0
10663,8,19,1985,20,DO,F,33.0,52.0
31549,11,25,2000,21,PB,F,25.0,32.0
26159,6,11,1997,21,PP,F,21.0,20.0
2930,5,17,1980,24,DM,F,35.0,41.0
1555,1,28,1979,11,DM,M,36.0,37.0
6396,8,15,1982,12,DM,F,34.0,27.0
15034,11,5,1988,16,RM,M,17.0,10.0
31207,8,25,2000,2,PP,M,23.0,17.0
24468,9,22,1996,15,PF,F,16.0,9.0
13395,9,26,1987,20,PE,F,20.0,23.0
2516,2,25,1980,15,PF,M,14.0,7.0
10432,5,24,1985,1,DS,F,52.0,107.0
20087,7,3,1992,7,PP,M,22.0,18.0
23043,12,2,1995,12,DM,M,37.0,44.0
28539,9,20,1998,1,DM,F,32.0,37.0
32207,6,25,2001,22,PP,F,22.0,17.0
12250,2,1,1987,9,DM,M,36.0,54.0
1983,8,22,1979,11,DM,M,34.0,35.0
32259,7,22,2001,3,PB,M,27.0,37.0
7726,4,17,1983,1,PF,M,16.0,7.0
31800,3,3,2001,18,PB,F,27.0,33.0
30583,4,30,2000,1,DO,F,36.0,49.0
34072,5,16,2002,4,PP,F,22.0,17.0
20796,4,23,1993,18,PP,M,21.0,19.0
27539,2,1,1998,14,DM,F,35.0,45.0
3046,6,22,1980,11,DS,M,52.0,109.0
28765,10,25,1998,8,DM,M,26.0,38.0
30095,12,5,1999,21,PB,M,23.0,26.0
20555,12,22,1992,6,RM,M,16.0,11.0
890,5,18,1978,17,DS,M,49.0,131.0
29186,2,20,1999,12,DM,F,35.0,41.0
32161,6,25,2001,1,NL,F,28.0,159.0
23831,4,15,1996,15,PF,M,15.0,12.0
22298,6,7,1995,24,PE,M,21.0,19.0
20894,6,18,1993,19,PE,F,20.0,11.0
27103,10,26,1997,9,DM,M,36.0,45.0
33792,4,16,2002,8,DO,M,34.0,62.0
15659,2,5,1989,9,DM,M,37.0,48.0
2393,1,16,1980,3,PF,F,15.0,7.0
33425,2,9,2002,3,DO,F,34.0,51.0
3972,3,9,1981,6,DM,M,38.0,56.0
17556,5,25,1990,3,RM,F,16.0,8.0
16662,11,5,1989,3,RM,F,17.0,10.0
9335,7,4,1984,10,RM,M,12.0,11.0
16529,10,7,1989,9,DM,M,37.0,42.0
19244,11,13,1991,22,DM,F,36.0,36.0
17010,1,29,1990,22,DM,F,38.0,43.0
22081,2,5,1995,14,DM,M,37.0,52.0
7585,3,15,1983,15,RM,M,17.0,11.0
30856,6,4,2000,9,PP,F,22.0,20.0
12571,4,6,1987,2,OL,M,22.0,32.0
35422,12,29,2002,19,PB,F,26.0,33.0
34898,10,6,2002,6,PB,F,26.0,30.0
22764,9,24,1995,14,DM,F,37.0,51.0
1153,8,5,1978,18,DS,M,49.0,112.0
11999,11,15,1986,23,OT,F,19.0,10.0
15601,2,5,1989,11,DM,M,36.0,48.0
32820,10,13,2001,2,OT,M,20.0,21.0
22616,8,27,1995,8,PP,F,21.0,12.0
32024,4,22,2001,14,PM,F,20.0,31.0
17780,8,17,1990,9,DM,F,37.0,43.0
26033,6,9,1997,1,DO,F,35.0,47.0
33240,12,15,2001,12,DO,F,37.0,52.0
35134,11,10,2002,9,DM,M,33.0,48.0
25045,2,9,1997,9,DM,F,36.0,52.0
13287,8,26,1987,15,PE,M,20.0,19.0
4524,6,4,1981,9,DS,F,50.0,90.0
15233,12,14,1988,9,RM,F,16.0,10.0
18860,7,13,1991,4,DM,M,39.0,41.0
6559,9,18,1982,4,DM,F,35.0,45.0
29070,1,16,1999,17,DM,F,35.0,42.0
27233,11,22,1997,5,PM,F,20.0,11.0
16330,7,29,1989,17,DM,F,37.0,40.0
1696,3,31,1979,9,DS,F,50.0,115.0
23866,4,15,1996,8,PP,F,22.0,16.0
10274,4,21,1985,1,DM,M,38.0,47.0
12137,12,15,1986,2,DM,M,37.0,49.0
30285,2,5,2000,1,PP,M,24.0,19.0
31135,7,22,2000,17,PP,F,22.0,14.0
32039,5,26,2001,1,PB,M,27.0,31.0
29309,3,14,1999,2,PM,F,20.0,23.0
33053,11,17,2001,19,OT,M,21.0,21.0
15374,1,10,1989,22,OT,F,21.0,21.0
14303,3,21,1988,8,DM,M,37.0,41.0
1416,11,4,1978,1,DM,F,35.0,39.0
3379,10,12,1980,9,DS,M,48.0,121.0
25734,5,10,1997,2,DO,M,36.0,52.0
32548,8,26,2001,8,PP,F,22.0,18.0
4997,11,22,1981,12,DM,F,38.0,54.0
23011,12,2,1995,20,PF,F,16.0,8.0
31275,8,26,2000,3,PB,F,26.0,31.0
15912,4,1,1989,3,SH,F,29.0,86.0
16200,6,4,1989,13,PE,M,21.0,14.0
25886,5,11,1997,3,OT,M,20.0,31.0
10194,4,20,1985,22,OT,M,19.0,29.0
16523,10,7,1989,20,RM,F,16.0,12.0
23814,4,15,1996,6,OL,M,19.0,27.0
12920,6,30,1987,21,PM,M,16.0,23.0
13693,11,21,1987,12,RM,M,18.0,10.0
3691,1,11,1981,13,NL,F,29.0,118.0
11993,11,15,1986,6,DO,F,35.0,38.0
20099,7,3,1992,1,DO,M,36.0,56.0
27488,2,1,1998,9,DO,F,37.0,52.0
26227,6,11,1997,21,PB,M,27.0,28.0
26297,7,9,1997,17,PB,M,25.0,29.0
1102,7,8,1978,4,DS,F,49.0,80.0
31417,9,30,2000,17,OT,F,20.0,27.0
32749,9,23,2001,9,DM,M,35.0,42.0
27804,5,3,1998,15,PP,F,21.0,18.0
1558,1,28,1979,12,DM,M,36.0,45.0
14539,5,15,1988,7,NL,M,32.0,133.0
26124,6,10,1997,18,PM,M,22.0,29.0
11557,6,4,1986,17,DO,F,36.0,61.0
29396,3,15,1999,11,DO,M,35.0,34.0
20464,10,18,1992,24,RM,M,16.0,12.0
3454,11,9,1980,2,DM,F,35.0,38.0
10484,6,15,1985,20,DS,F,52.0,85.0
8563,11,12,1983,12,DM,F,36.0,38.0
26777,9,27,1997,23,PM,M,22.0,17.0
12204,1,31,1987,12,DM,M,35.0,39.0
31009,7,2,2000,6,PP,F,19.0,13.0
7678,4,16,1983,13,DM,F,37.0,43.0
31230,8,25,2000,19,PP,M,22.0,18.0
23421,2,25,1996,8,PF,F,16.0,8.0
29138,1,17,1999,13,DM,F,37.0,49.0
30601,4,30,2000,17,OT,M,21.0,30.0
26324,7,9,1997,4,DM,M,38.0,48.0
18300,1,12,1991,11,DM,F,36.0,42.0
8850,2,4,1984,14,DO,F,36.0,48.0
25028,2,9,1997,14,DM,F,37.0,43.0
19950,5,2,1992,2,PP,M,21.0,19.0
2218,11,18,1979,14,DM,M,36.0,46.0
23053,12,3,1995,14,PF,M,16.0,9.0
24275,7,21,1996,4,DM,M,38.0,45.0
29030,1,16,1999,2,OT,M,20.0,22.0
17965,10,17,1990,20,RM,F,17.0,16.0
8098,7,16,1983,13,DM,F,35.0,51.0
18053,11,11,1990,3,RM,M,16.0,8.0
5511,3,29,1982,24,DO,F,36.0,37.0
19616,1,9,1992,9,DM,M,38.0,46.0
10873,10,12,1985,17,DO,M,35.0,50.0
9615,10,20,1984,22,DM,F,36.0,37.0
27988,5,29,1998,14,DM,F,35.0,40.0
5425,2,23,1982,5,DM,F,34.0,39.0
8197,8,15,1983,12,DM,F,35.0,30.0
24107,6,14,1996,13,DM,F,36.0,41.0
22087,2,5,1995,7,RM,M,17.0,8.0
22329,6,8,1995,14,DM,F,37.0,52.0
14001,1,24,1988,11,DM,F,36.0,35.0
22376,6,27,1995,18,PP,F,23.0,22.0
4820,9,29,1981,24,DM,M,37.0,46.0
34174,5,16,2002,5,RM,M,17.0,11.0
10493,6,16,1985,13,DM,M,36.0,44.0
14738,7,15,1988,8,DM,M,37.0,39.0
5281,1,25,1982,13,PE,M,18.0,24.0
31583,11,26,2000,9,DM,M,37.0,42.0
10035,3,16,1985,6,DM,M,34.0,43.0
28309,7,19,1998,3,PP,F,22.0,17.0
5786,4,29,1982,9,DS,F,49.0,72.0
13299,8,26,1987,15,RM,M,16.0,12.0
19001,8,8,1991,3,PP,F,21.0,10.0
5673,3,30,1982,5,DM,M,35.0,44.0
8557,11,12,1983,21,OT,M,21.0,25.0
1354,10,8,1978,5,OT,F,21.0,20.0
3056,6,22,1980,22,DS,M,48.0,103.0
8640,11,13,1983,1,DM,M,35.0,39.0
1068,7,7,1978,17,OL,F,20.0,29.0
11875,9,7,1986,8,DS,F,50.0,127.0
15946,4,2,1989,7,RF,M,17.0,11.0
16544,10,8,1989,19,RM,F,16.0,9.0
4843,9,30,1981,13,DS,M,49.0,140.0
9427,8,1,1984,4,DS,M,53.0,132.0
13631,10,25,1987,11,DM,F,36.0,37.0
16476,9,4,1989,8,DM,F,36.0,42.0
17779,8,17,1990,11,OT,M,20.0,13.0
24015,6,13,1996,19,PB,F,25.0,26.0
9672,10,21,1984,2,DM,F,37.0,40.0
8306,9,10,1983,22,DS,F,48.0,102.0
32395,8,25,2001,12,PP,M,23.0,25.0
14405,4,19,1988,1,DM,M,37.0,43.0
350,11,12,1977,2,DM,M,37.0,47.0
24018,6,13,1996,22,DM,F,38.0,45.0
16161,6,4,1989,8,DM,M,36.0,34.0
23774,4,15,1996,8,DO,M,33.0,49.0
4982,11,22,1981,18,DS,F,51.0,154.0
23403,2,24,1996,2,DM,M,35.0,47.0
23124,12,21,1995,12,NL,F,32.0,160.0
16194,6,4,1989,4,DM,M,36.0,36.0
16792,12,4,1989,21,RM,F,17.0,13.0
10188,4,20,1985,19,DM,M,38.0,50.0
4871,10,24,1981,18,DM,M,37.0,49.0
28682,10,24,1998,17,OT,F,19.0,25.0
1135,8,4,1978,21,PP,M,19.0,14.0
28887,11,22,1998,6,OT,F,21.0,29.0
18876,7,13,1991,3,NL,M,32.0,71.0
28290,7,19,1998,8,PP,F,20.0,16.0
12972,7,1,1987,2,DM,F,33.0,25.0
1127,8,4,1978,9,DM,M,37.0,39.0
30365,2,6,2000,4,PB,F,23.0,31.0
32932,10,14,2001,6,PB,F,25.0,27.0
24040,6,13,1996,12,DM,M,37.0,48.0
21644,6,15,1994,11,DM,M,38.0,44.0
29143,1,17,1999,13,DM,F,36.0,41.0
25453,4,12,1997,2,PP,F,23.0,21.0
2029,9,22,1979,12,DM,F,37.0,41.0
32780,9,23,2001,14,DM,M,38.0,52.0
18005,11,10,1990,7,RM,F,17.0,14.0
7326,2,26,1983,11,DM,F,37.0,36.0
32286,7,22,2001,6,PB,F,26.0,29.0
28403,8,22,1998,24,PE,F,19.0,26.0
29694,5,16,1999,5,DM,M,33.0,29.0
32061,5,26,2001,18,PB,F,27.0,31.0
24238,7,21,1996,3,DO,F,37.0,51.0
33237,12,15,2001,2,NL,F,33.0,126.0
8618,11,12,1983,22,DM,M,37.0,43.0
24070,6,13,1996,17,DM,M,36.0,22.0
3436,11,8,1980,8,PF,F,14.0,7.0
17462,4,26,1990,9,DM,M,37.0,49.0
32431,8,25,2001,17,DM,M,36.0,44.0
17288,3,29,1990,22,DS,M,51.0,134.0
10298,4,21,1985,9,DS,M,48.0,106.0
25432,4,12,1997,7,RM,M,18.0,13.0
12390,3,2,1987,3,NL,F,33.0,176.0
28664,10,24,1998,2,OT,F,21.0,28.0
35098,11,10,2002,9,DM,F,35.0,41.0
27013,10,25,1997,20,PM,F,19.0,21.0
2193,11,18,1979,7,PM,M,21.0,23.0
34976,11,9,2002,1,PP,F,23.0,16.0
30619,4,30,2000,12,OT,F,20.0,35.0
12296,2,1,1987,5,DO,M,35.0,59.0
20819,4,24,1993,3,PP,F,25.0,18.0
19497,12,8,1991,3,PF,F,15.0,7.0
34076,5,16,2002,4,DM,F,36.0,49.0
35113,11,10,2002,3,PB,F,27.0,24.0
9585,9,30,1984,9,DM,M,36.0,38.0
8504,10,16,1983,11,DM,F,33.0,37.0
3494,11,9,1980,17,DM,M,38.0,47.0
25528,4,12,1997,1,DO,F,32.0,45.0
28034,6,27,1998,21,PB,F,26.0,20.0
32076,5,26,2001,20,PB,F,27.0,35.0
19841,3,8,1992,14,DM,F,35.0,43.0
7922,5,15,1983,1,DM,M,34.0,51.0
29179,2,20,1999,12,DM,M,35.0,46.0
11600,6,5,1986,2,DM,M,37.0,36.0
12908,6,30,1987,14,DM,M,36.0,32.0
29379,3,15,1999,4,DM,M,34.0,50.0
11485,5,10,1986,23,PE,M,21.0,23.0
12141,12,15,1986,9,DO,M,35.0,39.0
664,3,11,1978,2,DM,M,35.0,43.0
8706,12,8,1983,14,DM,M,34.0,44.0
10111,3,17,1985,15,DM,F,39.0,43.0
7958,6,17,1983,24,PE,M,20.0,13.0
25907,5,11,1997,4,DM,F,36.0,58.0
22708,9,23,1995,22,DM,F,32.0,42.0
35282,12,7,2002,23,OT,M,20.0,28.0
26558,7,29,1997,12,PP,F,22.0,21.0
34849,10,5,2002,21,PB,F,26.0,28.0
21034,8,19,1993,7,RM,M,17.0,10.0
1443,11,5,1978,5,OT,M,20.0,21.0
28631,9,21,1998,15,PP,M,22.0,14.0
21258,11,14,1993,9,DM,M,37.0,43.0
23210,12,22,1995,9,DO,M,37.0,39.0
26485,7,9,1997,13,OT,M,20.0,30.0
28606,9,20,1998,13,PB,F,25.0,32.0
25705,5,10,1997,17,OT,F,20.0,20.0
19578,1,8,1992,20,RM,M,16.0,9.0
9361,7,4,1984,5,OL,M,21.0,38.0
23031,12,2,1995,21,PP,F,21.0,18.0
2248,11,18,1979,8,DO,M,37.0,50.0
20685,2,26,1993,9,DM,F,34.0,47.0
17404,4,24,1990,7,RM,M,15.0,8.0
29738,6,12,1999,17,OT,M,20.0,28.0
11635,7,3,1986,14,DM,M,35.0,50.0
6863,10,24,1982,4,PF,M,16.0,7.0
35325,12,8,2002,11,PP,M,22.0,18.0
24856,12,18,1996,17,PM,M,22.0,28.0
24202,7,20,1996,12,PP,F,23.0,21.0
19775,3,7,1992,19,BA,F,14.0,9.0
19740,2,8,1992,13,PE,F,20.0,25.0
30211,1,8,2000,22,PB,F,26.0,35.0
24292,8,14,1996,2,DM,F,35.0,47.0
32630,9,22,2001,19,PB,F,26.0,25.0
34395,6,16,2002,15,DM,M,36.0,35.0
15171,12,13,1988,6,PE,F,20.0,21.0
17740,8,16,1990,18,PP,F,21.0,14.0
8041,6,18,1983,4,DS,F,49.0,91.0
33430,2,9,2002,3,PB,F,26.0,32.0
29700,6,12,1999,1,DM,M,37.0,49.0
9066,5,12,1984,24,PE,M,19.0,17.0
25561,4,13,1997,16,RM,M,14.0,10.0
14137,2,22,1988,9,NL,M,34.0,200.0
8616,11,12,1983,22,OT,F,21.0,24.0
18079,12,15,1990,7,RM,M,16.0,8.0
4740,7,31,1981,24,DM,M,36.0,44.0
7269,1,13,1983,4,DM,F,35.0,42.0
33724,3,14,2002,14,DM,F,36.0,42.0
3408,11,8,1980,8,DS,M,51.0,131.0
15125,11,6,1988,5,PE,M,19.0,21.0
32198,6,25,2001,17,DM,M,37.0,50.0
35209,12,7,2002,2,PE,M,20.0,21.0
2942,5,17,1980,1,PP,M,20.0,17.0
29808,6,13,1999,13,PB,F,25.0,34.0
14934,9,12,1988,14,DM,F,36.0,53.0
22335,6,8,1995,9,DM,F,36.0,42.0
923,5,19,1978,1,DM,M,34.0,21.0
24269,7,21,1996,6,DO,M,36.0,50.0
10762,9,21,1985,17,DO,M,36.0,59.0
11370,4,12,1986,18,DM,M,38.0,54.0
8645,11,13,1983,3,PP,F,22.0,13.0
28870,11,22,1998,3,OT,M,20.0,22.0
3977,3,9,1981,2,DS,M,48.0,75.0
11707,7,4,1986,13,DM,M,37.0,45.0
22672,9,23,1995,2,PP,F,18.0,13.0
32915,10,14,2001,4,PF,F,15.0,7.0
8334,9,10,1983,12,DM,F,34.0,40.0
25334,3,16,1997,15,OT,F,19.0,25.0
5508,3,29,1982,22,PE,M,20.0,22.0
12102,12,14,1986,14,NL,M,33.0,204.0
8788,12,9,1983,10,RM,M,17.0,10.0
23768,4,15,1996,3,PP,F,21.0,15.0
15724,3,12,1989,24,RM,M,17.0,11.0
7942,6,17,1983,19,PM,M,21.0,20.0
4375,5,3,1981,19,PM,F,20.0,25.0
26145,6,11,1997,16,PE,M,21.0,19.0
9626,10,20,1984,17,DM,F,35.0,42.0
18524,3,14,1991,13,PE,M,20.0,18.0
34475,7,13,2002,17,OT,M,21.0,27.0
3742,1,12,1981,3,DS,F,51.0,136.0
26683,7,30,1997,13,PB,M,25.0,29.0
19472,12,8,1991,3,SO,F,24.0,44.0
19570,1,8,1992,1,DO,F,36.0,45.0
32447,8,25,2001,21,PB,F,27.0,30.0
3931,3,8,1981,18,DM,F,36.0,38.0
4955,10,26,1981,1,DS,M,53.0,165.0
11279,3,8,1986,6,PE,M,19.0,20.0
24794,12,18,1996,2,PB,M,27.0,34.0
5517,3,29,1982,20,NL,F,32.0,164.0
1422,11,4,1978,1,DS,M,52.0,130.0
8054,7,16,1983,14,DM,M,37.0,50.0
24473,9,22,1996,4,PF,M,12.0,9.0
30053,11,7,1999,15,PP,F,22.0,18.0
3076,6,22,1980,9,DS,F,47.0,97.0
31987,4,21,2001,22,DM,M,37.0,53.0
2921,5,17,1980,24,PE,F,20.0,33.0
30115,12,6,1999,3,PB,F,26.0,28.0
14097,2,22,1988,3,SH,F,30.0,57.0
5419,2,23,1982,13,DM,M,38.0,48.0
9589,9,30,1984,4,DM,F,35.0,38.0
6348,8,15,1982,24,PM,M,20.0,22.0
34200,6,15,2002,12,PP,M,23.0,22.0
35357,12,8,2002,13,PB,F,27.0,36.0
16105,6,3,1989,6,PM,M,17.0,18.0
11728,7,4,1986,3,PP,F,22.0,16.0
6621,9,19,1982,20,DO,F,35.0,46.0
12999,7,1,1987,7,RM,F,16.0,12.0
7212,1,12,1983,14,OL,M,21.0,40.0
412,11,14,1977,5,DS,M,52.0,126.0
7468,3,14,1983,19,PF,M,14.0,5.0
27794,5,2,1998,18,RM,F,18.0,14.0
17484,4,26,1990,9,DM,M,36.0,28.0
4511,6,4,1981,6,DS,M,53.0,143.0
15836,4,1,1989,1,RM,F,16.0,12.0
15095,11,6,1988,9,OT,F,21.0,25.0
8112,7,16,1983,12,DM,F,35.0,31.0
22523,7,21,1995,3,PP,F,21.0,12.0
21022,7,15,1993,13,PP,F,22.0,17.0
16758,12,4,1989,12,DO,M,37.0,55.0
15847,4,1,1989,12,SH,M,29.0,82.0
10234,4,20,1985,20,DM,M,38.0,50.0
1327,10,7,1978,11,DO,M,34.0,45.0
22347,6,8,1995,11,DM,F,36.0,45.0
5041,11,23,1981,1,NL,M,33.0,194.0
27491,2,1,1998,4,DO,M,36.0,52.0
17743,8,16,1990,18,RM,F,16.0,16.0
9216,5,27,1984,14,DO,F,37.0,43.0
25470,4,12,1997,18,PP,F,22.0,22.0
10488,6,16,1985,5,DM,M,37.0,49.0
31138,7,22,2000,17,DO,M,34.0,47.0
20928,6,18,1993,18,PP,F,22.0,13.0
29827,9,11,1999,19,PB,M,27.0,38.0
